2018-02-05 18:24:03 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:24:49 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:25:08 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:25:09 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:25:56 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:26:43 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:26:58 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:27:00 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:28:04 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:28:05 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:28:07 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:32:03 - PHP Notice:  Use of undefined constant console - assumed 'console' in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 251
2018-02-05 18:32:03 - PHP Warning:  log() expects parameter 1 to be double, string given in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 251
2018-02-05 18:32:03 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:32:13 - PHP Notice:  Use of undefined constant console - assumed 'console' in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 251
2018-02-05 18:32:13 - PHP Warning:  log() expects parameter 1 to be double, string given in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 251
2018-02-05 18:32:13 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:32:30 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
2018-02-05 18:32:49 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 290
